Namespace(batch_size=128, epochs=200, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O2', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
163 	 62.0 	 58.6 	 0.0010 	 0.7827 	 0.7670 	 0.7987 	 0.7482 	 0.5753 	 0.3987 	 0.2513 	 0.3469
164 	 62.3 	 58.5 	 0.0010 	 0.7822 	 0.7675 	 0.7981 	 0.7482 	 0.5757 	 0.3989 	 0.2473 	 0.3450
165 	 62.0 	 58.4 	 0.0010 	 0.7804 	 0.7689 	 0.7982 	 0.7467 	 0.5779 	 0.4032 	 0.2521 	 0.3492
166 	 62.3 	 58.7 	 0.0010 	 0.7802 	 0.7679 	 0.7964 	 0.7513 	 0.5771 	 0.3957 	 0.2478 	 0.3432
167 	 62.2 	 58.7 	 0.0010 	 0.7789 	 0.7685 	 0.7965 	 0.7453 	 0.5801 	 0.4035 	 0.2557 	 0.3518
168 	 62.4 	 58.7 	 0.0010 	 0.7770 	 0.7689 	 0.7966 	 0.7466 	 0.5793 	 0.3973 	 0.2494 	 0.3459
169 	 62.6 	 58.5 	 0.0010 	 0.7778 	 0.7677 	 0.7968 	 0.7447 	 0.5798 	 0.4040 	 0.2584 	 0.3518
170 	 68.2 	 64.1 	 0.0010 	 0.7777 	 0.7689 	 0.7969 	 0.7464 	 0.5794 	 0.4009 	 0.2550 	 0.3489
171 	 66.3 	 62.5 	 0.0010 	 0.7753 	 0.7704 	 0.7953 	 0.7472 	 0.5814 	 0.4000 	 0.2547 	 0.3497
172 	 67.2 	 63.3 	 0.0010 	 0.7755 	 0.7687 	 0.7963 	 0.7471 	 0.5783 	 0.4050 	 0.2555 	 0.3512
173 	 66.9 	 62.7 	 0.0010 	 0.7747 	 0.7702 	 0.7998 	 0.7464 	 0.5700 	 0.3995 	 0.2477 	 0.3449
174 	 67.3 	 63.3 	 0.0010 	 0.7734 	 0.7720 	 0.7944 	 0.7473 	 0.5812 	 0.4038 	 0.2552 	 0.3515
175 	 67.8 	 63.9 	 0.0010 	 0.7724 	 0.7699 	 0.7949 	 0.7488 	 0.5761 	 0.3994 	 0.2533 	 0.3464
176 	 66.7 	 62.8 	 0.0010 	 0.7739 	 0.7696 	 0.7922 	 0.7488 	 0.5831 	 0.4029 	 0.2564 	 0.3502
177 	 67.7 	 63.6 	 0.0010 	 0.7719 	 0.7714 	 0.7942 	 0.7486 	 0.5805 	 0.4031 	 0.2605 	 0.3517
178 	 68.0 	 63.9 	 0.0010 	 0.7724 	 0.7709 	 0.7945 	 0.7464 	 0.5764 	 0.4008 	 0.2566 	 0.3486
179 	 68.2 	 63.8 	 0.0010 	 0.7711 	 0.7705 	 0.7922 	 0.7499 	 0.5798 	 0.3986 	 0.2515 	 0.3455
180 	 72.2 	 67.9 	 0.0010 	 0.7691 	 0.7724 	 0.7944 	 0.7454 	 0.5785 	 0.4043 	 0.2572 	 0.3512
181 	 72.3 	 68.0 	 0.0010 	 0.7700 	 0.7735 	 0.7896 	 0.7479 	 0.5838 	 0.4071 	 0.2597 	 0.3533
182 	 72.1 	 67.8 	 0.0010 	 0.7687 	 0.7720 	 0.7905 	 0.7480 	 0.5813 	 0.4051 	 0.2590 	 0.3519
183 	 72.4 	 68.1 	 0.0010 	 0.7688 	 0.7739 	 0.7927 	 0.7499 	 0.5793 	 0.4060 	 0.2562 	 0.3503
184 	 73.9 	 69.0 	 0.0010 	 0.7677 	 0.7728 	 0.7894 	 0.7495 	 0.5812 	 0.4057 	 0.2579 	 0.3516
185 	 72.6 	 68.2 	 0.0010 	 0.7686 	 0.7736 	 0.7924 	 0.7487 	 0.5806 	 0.4050 	 0.2602 	 0.3522
186 	 73.0 	 68.7 	 0.0010 	 0.7660 	 0.7731 	 0.7913 	 0.7504 	 0.5811 	 0.4048 	 0.2566 	 0.3501
187 	 72.2 	 67.9 	 0.0010 	 0.7663 	 0.7729 	 0.7890 	 0.7529 	 0.5798 	 0.4054 	 0.2571 	 0.3481
188 	 72.9 	 68.8 	 0.0010 	 0.7658 	 0.7742 	 0.7908 	 0.7501 	 0.5805 	 0.4028 	 0.2526 	 0.3489
189 	 70.4 	 68.5 	 0.0010 	 0.7657 	 0.7739 	 0.8578 	 0.7397 	 0.5461 	 0.3540 	 0.1968 	 0.3040
190 	 35.3 	 33.3 	 0.0010 	 0.8289 	 0.7637 	 0.8404 	 0.7418 	 0.5528 	 0.3718 	 0.2191 	 0.3203
191 	 35.7 	 33.5 	 0.0010 	 0.8226 	 0.7635 	 0.8375 	 0.7397 	 0.5561 	 0.3724 	 0.2250 	 0.3231
192 	 36.4 	 34.3 	 0.0010 	 0.8237 	 0.7613 	 0.8365 	 0.7398 	 0.5565 	 0.3692 	 0.2192 	 0.3206
193 	 36.1 	 34.0 	 0.0010 	 0.8224 	 0.7598 	 0.8359 	 0.7405 	 0.5549 	 0.3718 	 0.2234 	 0.3235
194 	 36.6 	 34.4 	 0.0010 	 0.8201 	 0.7629 	 0.8377 	 0.7372 	 0.5576 	 0.3780 	 0.2283 	 0.3299
195 	 35.4 	 33.3 	 0.0010 	 0.8197 	 0.7628 	 0.8358 	 0.7429 	 0.5576 	 0.3762 	 0.2219 	 0.3248
196 	 36.5 	 34.2 	 0.0010 	 0.8177 	 0.7613 	 0.8335 	 0.7398 	 0.5592 	 0.3705 	 0.2192 	 0.3214
197 	 36.8 	 34.7 	 0.0010 	 0.8176 	 0.7620 	 0.8333 	 0.7413 	 0.5604 	 0.3745 	 0.2237 	 0.3242
198 	 35.4 	 33.4 	 0.0010 	 0.8176 	 0.7631 	 0.8364 	 0.7354 	 0.5545 	 0.3729 	 0.2287 	 0.3269
199 	 35.2 	 33.1 	 0.0010 	 0.8171 	 0.7618 	 0.8331 	 0.7352 	 0.5580 	 0.3759 	 0.2279 	 0.3290
Total train time: 132.8110 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
108 	 0.6769 	 0.7692 	 0.6453 	 0.5088 	 0.3754 	 0.4699 	 2.8338
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
199 	 0.9634 	 0.6980 	 0.6108 	 0.5229 	 0.4387 	 0.6773 	 2.7680
